"session_id	topic_id	query	query_id	doc_url	id"
"24	25	dehumidifier buy value money makes	0	https://www.goodhousekeeping.com/appliances/g27192069/best-dehumidifier/	241"
"24	25	dehumidifier buy value money makes	0	https://www.consumerreports.org/appliances/dehumidifiers/best-dehumidifiers-under-250-a7084416641/	242"
"24	25	dehumidifier buy value money makes	0	https://www.consumerreports.org/appliances/dehumidifiers/buying-guide/	243"
"24	25	dehumidifier buy value money makes	0	https://www.tomsguide.com/best-picks/best-dehumidifiers	244"
"24	25	dehumidifier buy value money makes	0	https://money.com/best-dehumidifier/	245"
"24	25	dehumidifier buy value money makes	0	https://www.thespruce.com/best-dehumidifiers-4109621	246"
"24	25	dehumidifier buy value money makes	0	https://www.forbes.com/home-improvement/hvac/whole-house-dehumidifier-cost/	247"
"24	25	dehumidifier buy value money makes	0	https://www.dteenergy.com/us/en/residential/save-money-energy/rebates-and-offers/dehumidifier.html	248"
"24	25	dehumidifier buy value money makes	0	https://www.energystar.gov/products/dehumidifiers	249"
"25	26	destinations travel vacation compare research	0	https://blog.accessdevelopment.com/tourism-and-travel-statistics-the-ultimate-collection	250"
"25	26	destinations travel vacation compare research	0	https://www.frontiersin.org/articles/10.3389/fdata.2022.829939/full	251"
"25	26	destinations travel vacation compare research	0	https://www.wowessays.com/free-samples/example-of-research-report-comparing-two-travel-destinations-milan-and-buenos-aires-report/	252"
"25	26	destinations travel vacation compare research	0	https://travel.usnews.com/	253"
"25	26	destinations travel vacation compare research	0	https://www.rvia.org/2023-vacation-cost-comparison-study	254"
"25	26	destinations travel vacation compare research	0	https://skift.com/2023/05/02/rising-prices-see-travelers-changing-summer-travel-plans-survey/	255"
"25	26	destinations travel vacation compare research	0	https://www.traveltips4trip.com/travel-planning-how-research-trip/	256"
"25	26	destinations travel vacation compare research	0	https://ir.tripadvisor.com/news-releases/news-release-details/travel-2022-look-ahead-tripadvisor-research-partnership-ipsos	257"
"25	26	destinations travel vacation compare research	0	https://www.sciencedirect.com/science/article/pii/S0965856422002543	258"
"25	26	destinations travel vacation compare research	0	https://evidencebasedliving.human.cornell.edu/blog/the-evidence-on-vacations-2/	259"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.forbes.com/home-improvement/hvac/whole-house-dehumidifier-cost/	260"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.nytimes.com/wirecutter/reviews/best-dehumidifier/	261"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.amazon.com/Dehumidifiers-Dehumidifier-Portable-Humidity-Basements/dp/B0BM4DTL3P	262"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.bestbuy.com/site/shop/dehumidifier-cost	263"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.consumerreports.org/appliances/dehumidifiers/buying-guide/	264"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.consumerreports.org/appliances/dehumidifiers/what-size-dehumidifier-do-i-need-a8767558534/	265"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.lowes.com/pl/Dehumidifiers-Humidifiers-dehumidifiers-Heating-cooling/4294620974	266"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.bobvila.com/articles/whole-house-dehumidifier-cost/	267"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.dehumidifierbuyersguide.com/	268"
"26	27	dehumidifier dehumidifiers specifications expensive price	0	https://ecocostsavings.com/cost-to-run-dehumidifier/	269"
"27	28	breeds bred designer purebred dog	0	https://www.petassure.com/petassure/file-streams/page/uh9gF9nWhaoJlQZg00k311whats-the-difference-designer-or-hybrid-breeds.jpg.jpg?sa=X&ved=2ahUKEwjBuay4jZ6AAxUDTTABHVR5AlkQ_B16BAgJEAI	270"
"27	28	breeds bred designer purebred dog	0	https://www.petassure.com/new-newsletters/whats-the-difference-designer-or-hybrid-breeds/	271"
"27	28	breeds bred designer purebred dog	0	https://vcahospitals.com/know-your-pet/designer-dog-breeds	272"
"27	28	breeds bred designer purebred dog	0	https://www.thesprucepets.com/what-is-a-designer-dog-breed-1118093	273"
"27	28	breeds bred designer purebred dog	0	https://animalcorner.org/blog/designer-dog-breeds/	274"
"27	28	breeds bred designer purebred dog	0	https://www.rover.com/blog/designer-dog-breeds/	275"
"27	28	breeds bred designer purebred dog	0	https://time.com/designer-dogs/	276"
"27	28	breeds bred designer purebred dog	0	https://www.thewildest.com/dog-lifestyle/truth-behind-designer-dogs-and-dog-breeding	277"
"27	28	breeds bred designer purebred dog	0	https://petkeen.com/designer-dog-breeds/	278"
"27	28	breeds bred designer purebred dog	0	https://petkeen.com/designer-dog-breeds/#The_Top_20_Designer_Dog_Breeds	279"
"28	29	bollywood beverly industries oscars city	0	https://en.wikipedia.org/wiki/Academy_Awards	280"
"28	29	bollywood beverly industries oscars city	0	https://en.wikipedia.org/wiki/74th_Academy_Awards	281"
"28	29	bollywood beverly industries oscars city	0	https://www.linkedin.com/in/oscar-aquino-96b98324	282"
"28	29	bollywood beverly industries oscars city	0	https://www.linkedin.com/in/oscar-salamanca-826b05b7	283"
"28	29	bollywood beverly industries oscars city	0	http://www.beverlyinc.com/	284"
"28	29	bollywood beverly industries oscars city	0	https://www.hollywoodreporter.com/lifestyle/style/oscars-inside-peninsula-beverly-hills-422010/	285"
"28	29	bollywood beverly industries oscars city	0	https://www.ny1.com/nyc/all-boroughs/ap-top-news/2023/03/13/yeoh-fraser-feel-the-love-at-vanity-fair-post-oscars-party	286"
"28	29	bollywood beverly industries oscars city	0	https://glitteratitours.com/blog/oscar-parties-in-hollywood-and-beverly-hills/	287"
"28	29	bollywood beverly industries oscars city	0	https://www.britannica.com/art/Academy-Award	288"
"28	29	bollywood beverly industries oscars city	0	https://people.com/home/the-l-a-hotels-where-celebrities-stay/	289"
"29	30	swahili kenya cooking dish cook	0	https://www.kitchencounterchronicle.com/kenya-swahili-pilau/	290"
"29	30	swahili kenya cooking dish cook	0	https://matadornetwork.com/read/essential-kenya-dishes-swahili-coast/	291"
"29	30	swahili kenya cooking dish cook	0	https://www.pinterest.com/dkarama/swahili-recipes/	292"
"29	30	swahili kenya cooking dish cook	0	https://cookpad.com/us/search/swahili	293"
"29	30	swahili kenya cooking dish cook	0	https://africageographic.com/stories/six-swahili-food-dishes-wont-want-miss/	294"
"29	30	swahili kenya cooking dish cook	0	https://www.styleforwanderlust.com/the-style-for-wanderlust-blog/2019/6/10/swahili-food-essentials	295"
"29	30	swahili kenya cooking dish cook	0	https://www.youtube.com/watch?v=5V8q49-bbFE	296"
"29	30	swahili kenya cooking dish cook	0	https://www.youtube.com/watch?v=KUZQ7Z3uQZc	297"
"29	30	swahili kenya cooking dish cook	0	https://www.youtube.com/watch?v=BMf8roZ8mGo	298"
"29	30	swahili kenya cooking dish cook	0	https://www.tuko.co.ke/271894-best-kenyan-swahili-dishes-recipes.html	299"
"30	31	derby racing churchill schedule breeders	0	https://www.churchilldowns.com/	300"
"30	31	derby racing churchill schedule breeders	0	https://www.churchilldowns.com/calendar/featured-events/featured-event/breeders-cup-world-championships	301"
"30	31	derby racing churchill schedule breeders	0	https://www.kentuckyderby.com/racing/breeders-cup	302"
"30	31	derby racing churchill schedule breeders	0	https://www.kentuckyderby.com/horses/prep-races	303"
"30	31	derby racing churchill schedule breeders	0	https://www.churchilldownsincorporated.com/resources/kentucky-derby-and-oaks/churchill-downs-incorporated-enters-definitive-agreement-to-acquire-ellis-park-in-henderson-kentucky/	304"
"30	31	derby racing churchill schedule breeders	0	https://www.courier-journal.com/story/sports/horses/kentucky-derby/2023/05/03/kentucky-derby-2023-betting-picks-for-all-14-races-at-churchill-downs/69933719007/	305"
"30	31	derby racing churchill schedule breeders	0	https://en.wikipedia.org/wiki/Churchill_Downs	306"
"30	31	derby racing churchill schedule breeders	0	https://www.bloodhorse.com/horse-racing/articles/263590/lukas-classic-ack-ack-added-to-nbcs-oct-1-tv-program	307"
"30	31	derby racing churchill schedule breeders	0	https://www.siriusxm.com/sports/horse-racing	308"
"30	31	derby racing churchill schedule breeders	0	https://www.twinspires.com/race-tracks/churchill-downs	309"
"31	32	destinations cities destination travel trip	0	https://travel.usnews.com/rankings/best-cities-usa/	310"
"31	32	destinations cities destination travel trip	0	https://travel.usnews.com/rankings/worlds-best-vacations/	311"
"31	32	destinations cities destination travel trip	0	https://www.delicious.com.au/travel/international/gallery/100-cities-deserve-place-travel-bucket-list/o4lzlr69	312"
"31	32	destinations cities destination travel trip	0	https://www.packupgo.com/destination-cities	313"
"31	32	destinations cities destination travel trip	0	https://www.yourtopdestination.com/	314"
"31	32	destinations cities destination travel trip	0	https://www.lonelyplanet.com/best-in-travel	315"
"31	32	destinations cities destination travel trip	0	https://www.planetware.com/world/top-cities-in-the-world-to-visit-eng-1-39.htm	316"
"31	32	destinations cities destination travel trip	0	https://www.travelandleisure.com/best-places-to-go-2023-6827750	317"
"31	32	destinations cities destination travel trip	0	https://www.aaa.com/tripcanvas/article/50-top-travel-destinations-in-the-us-CM534	318"
"31	32	destinations cities destination travel trip	0	https://www.cnn.com/travel/article/where-to-travel-best-destinations-2023/index.html	319"
"32	33	glassblowing glass edison bulb advances	0	https://asgs-glass.org/what-is-scientific-glassblowing/	320"
"32	33	glassblowing glass edison bulb advances	0	https://www.youtube.com/watch?v=4V55esXurtc	321"
"32	33	glassblowing glass edison bulb advances	0	https://en.wikipedia.org/wiki/Scientific_glassblowing	322"
"32	33	glassblowing glass edison bulb advances	0	https://en.wikipedia.org/wiki/Scientific_glassblowing#Scientific_glassblowing_schools	323"
"32	33	glassblowing glass edison bulb advances	0	https://en.wikipedia.org/wiki/Scientific_glassblowing#Degree_programs	324"
"32	33	glassblowing glass edison bulb advances	0	http://www.historyofglass.com/glass-history/glass-blowing-history/	325"
"32	33	glassblowing glass edison bulb advances	0	https://edisonian.weebly.com/the-light-bulb.html	326"
"32	33	glassblowing glass edison bulb advances	0	https://www.corning.com/emea/en/innovation/culture-of-innovation/the-history-of-corning-innovation.html	327"
"32	33	glassblowing glass edison bulb advances	0	http://www.chem.latech.edu/~upali/chem281/glassblowing/glassblowing1.htm	328"
"32	33	glassblowing glass edison bulb advances	0	https://research.asu.edu/glass-act	329"
"33	34	connecticut training academy career interests	0	https://www.cttech.org/careeracademy/	330"
"33	34	connecticut training academy career interests	0	https://portal.ct.gov/SDE/Career-and-Technical-Education/Career-and-Technical-Education/Career-Clusters-Pathways-Programs-of-Study	331"
"33	34	connecticut training academy career interests	0	https://portal.ct.gov/SDE/Career-and-Technical-Education/Career-and-Technical-Education	332"
"33	34	connecticut training academy career interests	0	https://www1.ctdol.state.ct.us/jcc/step3.asp	333"
"33	34	connecticut training academy career interests	0	https://www1.ctdol.state.ct.us/jcc/step1.asp	334"
"33	34	connecticut training academy career interests	0	https://www.workplace.org/health-career-academy/	335"
"33	34	connecticut training academy career interests	0	https://www.justiceeducationcenter.org/initiatives/career-pathways/	336"
"33	34	connecticut training academy career interests	0	https://www.jobapscloud.com/CT/sup/bulpreview.asp?b=&R1=230307&R2=8838PS&R3=001	337"
"33	34	connecticut training academy career interests	0	https://www.eastconn.org/youth-employment	338"
"33	34	connecticut training academy career interests	0	https://porterchester.edu/campus-locations/bridgeport-ct	339"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.opensecrets.org/federal-lobbying/industries/summary?id=H04	340"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.opensecrets.org/federal-lobbying/clients/summary?id=D000000275	341"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.beckershospitalreview.com/pharmacy/pharmas-15-biggest-lobbyists.html	342"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.promarket.org/2022/06/29/healthcare-companies-spent-more-on-lobbying-than-any-other-industry-last-year/	343"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.protectourcare.org/big-pharma-drops-over-100-million-fighting-prescription-drug-price-negotiation/	344"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.fiercepharma.com/pharma/peddling-influence-d-c-cost-pharma-industry-a-record-92m-first-quarter	345"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.citizensforethics.org/reports-investigations/crew-reports/a-bitter-pill-how-big-pharma-lobbies-to-keep-prescription-drug-prices-high/	346"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://drugstorenews.com/pharmacy/merck-spends-nearly-12-million-lobbying-2q	347"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7054854/	348"
"34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.cnn.com/2019/01/23/health/phrma-lobbying-costs-bn/index.html	349"
"35	36	crisis eurozone europe downturns portugal	0	https://www.brookings.edu/articles/the-portuguese-slump-and-crash-and-the-euro-crisis/	350"
"35	36	crisis eurozone europe downturns portugal	0	https://en.wikipedia.org/wiki/2010%E2%80%932014_Portuguese_financial_crisis	351"
"35	36	crisis eurozone europe downturns portugal	0	https://en.wikipedia.org/wiki/2010%E2%80%932014_Portuguese_financial_crisis#Causes	352"
"35	36	crisis eurozone europe downturns portugal	0	https://en.wikipedia.org/wiki/2010%E2%80%932014_Portuguese_financial_crisis#Economic_Adjustment_Programme_for_Portugal	353"
"35	36	crisis eurozone europe downturns portugal	0	https://en.wikipedia.org/wiki/2010%E2%80%932014_Portuguese_financial_crisis#Rejection_of_Austerity_Conditions_and_Political_Crisis	354"
"35	36	crisis eurozone europe downturns portugal	0	https://www.consilium.europa.eu/media/33780/speech-peg-harvard-april-2018.pdf	355"
"35	36	crisis eurozone europe downturns portugal	0	https://www.esm.europa.eu/publications/safeguarding-euro/crisis-spreads-portugal-second-call-aid	356"
"35	36	crisis eurozone europe downturns portugal	0	https://www.britannica.com/place/Portugal/Sovereign-debt-crisis	357"
"35	36	crisis eurozone europe downturns portugal	0	https://www.jstor.org/stable/23594865	358"
"35	36	crisis eurozone europe downturns portugal	0	https://www.athensjournals.gr/mediterranean/2016-2-2-1-Correia.pdf	359"
"36	37	roof silicone coating cooling material	0	https://pmsilicone.com/silicone-roof-coating-systems/	360"
"36	37	roof silicone coating cooling material	0	https://pmsilicone.com/silicone-roof-coatings-reflectivity/	361"
"36	37	roof silicone coating cooling material	0	https://henry.com/retail/white-roof-coatings/887-tropi-cool-100-silicone-white-roof-coating	362"
"36	37	roof silicone coating cooling material	0	https://www.americanweatherstar.com/pros-and-cons-of-silicone-roof-coatings/	363"
"36	37	roof silicone coating cooling material	0	https://www.homedepot.com/b/Building-Materials-Roofing-Commercial-Roofing-Roof-Coatings/Silicone/N-5yc1vZaqu6Z1z196aa	364"
"36	37	roof silicone coating cooling material	0	https://www.homedepot.com/p/Henry-887-Tropi-Cool-4-75-Gal-100-Silicone-White-Roof-Coating-HE887HS018/205049553	365"
"36	37	roof silicone coating cooling material	0	https://siliconeforbuilding.com/products/roof-coating	366"
"36	37	roof silicone coating cooling material	0	https://gaco.com/roofing/silicone-roof-coating-systems/	367"
"36	37	roof silicone coating cooling material	0	https://gaco.com/product/gacoroof/	368"
"36	37	roof silicone coating cooling material	0	https://gaco.com/product/gacoflex-s42/	369"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/scholarships/	370"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/scholarships/excelsior/	371"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/financial-aid-resources/	372"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/counselor/faqs/parents/	373"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/	374"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/diversity/scholarships-grants/	375"
"37	38	colleges scholarships university college suny	0	https://www.suny.edu/suny-news/press-releases/12-22/12-27-22/excelsior2023.html	376"
"37	38	colleges scholarships university college suny	0	https://www.albany.edu/admissions/scholarships-aid	377"
"37	38	colleges scholarships university college suny	0	https://admissions.buffalo.edu/costs/scholarships.php	378"
"37	38	colleges scholarships university college suny	0	https://www.hesc.ny.gov/pay-for-college/financial-aid/types-of-financial-aid/nys-grants-scholarships-awards/the-excelsior-scholarship.html	379"
"38	39	eurozone crisis causes financial effects	0	https://www.investopedia.com/terms/e/european-sovereign-debt-crisis.asp	380"
"38	39	eurozone crisis causes financial effects	0	https://www.investopedia.com/terms/e/european-sovereign-debt-crisis.asp#toc-debt-crisis-contributing-causes	381"
"38	39	eurozone crisis causes financial effects	0	https://www.investopedia.com/terms/e/european-sovereign-debt-crisis.asp#toc-greek-example-of-european-crisis	382"
"38	39	eurozone crisis causes financial effects	0	https://en.wikipedia.org/wiki/European_debt_crisis	383"
"38	39	eurozone crisis causes financial effects	0	https://en.wikipedia.org/wiki/European_debt_crisis#Causes	384"
"38	39	eurozone crisis causes financial effects	0	https://en.wikipedia.org/wiki/European_debt_crisis#Evolution_of_the_crisis	385"
"38	39	eurozone crisis causes financial effects	0	https://en.wikipedia.org/wiki/European_debt_crisis#Policy_reactions	386"
"38	39	eurozone crisis causes financial effects	0	https://en.wikipedia.org/wiki/European_debt_crisis#Economic_reforms_and_recovery_proposals	387"
"38	39	eurozone crisis causes financial effects	0	https://www.britannica.com/topic/euro-zone-debt-crisis	388"
"38	39	eurozone crisis causes financial effects	0	https://www.thebalancemoney.com/eurozone-debt-crisis-causes-cures-and-consequences-3305524	389"
"39	40	infants milestones developmental korea japan	0	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4114539/	390"
"39	40	infants milestones developmental korea japan	0	https://pubmed.ncbi.nlm.nih.gov/35182581/	391"
"39	40	infants milestones developmental korea japan	0	https://www.researchgate.net/publication/247757718_Child_development_and_childcare_in_Japan	392"
"39	40	infants milestones developmental korea japan	0	https://onlinelibrary.wiley.com/doi/pdf/10.1002/ajhb.23054	393"
"39	40	infants milestones developmental korea japan	0	https://onlinelibrary.wiley.com/doi/10.1002/ajhb.23054	394"
"39	40	infants milestones developmental korea japan	0	https://www.all4kids.org/news/blog/why-the-first-5-years-of-child-development-are-so-important/	395"
"39	40	infants milestones developmental korea japan	0	https://www.childrensmn.org/educationmaterials/childrensmn/article/15316/developmental-milestones-birth-to-6-months/	396"
"39	40	infants milestones developmental korea japan	0	https://www.quora.com/Why-are-babies-in-South-Korea-born-at-age-1-and-turn-age-2-on-January-1st-of-the-upcoming-year-after-the-birth-Doesn-t-that-seem-awfully-confusing-considering-that-the-developmental-milestones-from-birth-are-spaced	397"
"39	40	infants milestones developmental korea japan	0	https://www.theguardian.com/world/2022/nov/19/fear-older-future-japan-south-korea-birth-fertility-rates-population	398"
"39	40	infants milestones developmental korea japan	0	https://childcareanswers.org/resources/developmental-milestones/	399"
"40	41	entrepreneur succeed venture young web	0	https://www.entrepreneur.com/starting-a-business/10-ventures-young-entrepreneurs-can-start-for-cheap-or-free/300786	400"
"40	41	entrepreneur succeed venture young web	0	https://www.investopedia.com/10-successful-young-entrepreneurs-4773310	401"
"40	41	entrepreneur succeed venture young web	0	https://www.businessnewsdaily.com/5051-young-entrepreneurs.html	402"
"40	41	entrepreneur succeed venture young web	0	https://articles.bplans.com/10-great-websites-for-entrepreneurs/	403"
"40	41	entrepreneur succeed venture young web	0	https://www.crimsoneducation.org/us/blog/high-school-entrepreneurship/	404"
"40	41	entrepreneur succeed venture young web	0	https://neilpatel.com/blog/how-to-be-an-entrepreneur/	405"
"40	41	entrepreneur succeed venture young web	0	https://link.springer.com/article/10.1007/s11187-022-00644-3	406"
"40	41	entrepreneur succeed venture young web	0	https://www.topuniversities.com/student-info/careers-advice/8-tips-help-you-become-young-entrepreneur	407"
"40	41	entrepreneur succeed venture young web	0	https://business.uoregon.edu/hands-on-learning/competitions/nvc	408"
"40	41	entrepreneur succeed venture young web	0	https://openstax.org/books/entrepreneurship/pages/1-1-entrepreneurship-today	409"
"41	42	collagen vascular disease diagnosed sport	0	https://my.clevelandclinic.org/health/diseases/24342-collagen-vascular-disease	410"
"41	42	collagen vascular disease diagnosed sport	0	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3435946/	411"
"41	42	collagen vascular disease diagnosed sport	0	https://journals.sagepub.com/doi/pdf/10.1177/1358863x10382944	412"
"41	42	collagen vascular disease diagnosed sport	0	https://www.nicklauschildrens.org/conditions/collagen-vascular-diseases	413"
"41	42	collagen vascular disease diagnosed sport	0	https://kristv.com/news/local-news/2019/05/06/collagen-vascular-disease-makes-the-bodys-immune-system-attacks-its-own-tissues/	414"
"41	42	collagen vascular disease diagnosed sport	0	https://medlineplus.gov/ency/article/001223.htm	415"
"41	42	collagen vascular disease diagnosed sport	0	https://www.acc.org/latest-in-cardiology/articles/2015/03/02/13/03/recognizing-marfan-syndrome-in-athletes	416"
"41	42	collagen vascular disease diagnosed sport	0	https://academic.oup.com/book/375/chapter/135184446	417"
"41	42	collagen vascular disease diagnosed sport	0	https://www.physio-pedia.com/Connective_Tissue_Disorders	418"
"41	42	collagen vascular disease diagnosed sport	0	https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2776548	419"
"42	43	trip road vacation enjoyable boring	0	https://www.nationalgeographic.org/idea/road-trip-boredom-busters/	420"
"42	43	trip road vacation enjoyable boring	0	https://www.lonelyplanet.com/articles/how-to-survive-a-boring-road-trip	421"
"42	43	trip road vacation enjoyable boring	0	https://viatravelers.com/boring-vacation/	422"
"42	43	trip road vacation enjoyable boring	0	https://magazine.northeast.aaa.com/magazine/travel/road-trips/make-sure-your-road-trip-is-not-boring/	423"
"42	43	trip road vacation enjoyable boring	0	https://allshecooks.com/tired-boring-road-trips-7-ways-enjoy-drive/	424"
"42	43	trip road vacation enjoyable boring	0	https://www.liveawilderlife.com/things-to-do-on-a-road-trip/	425"
"42	43	trip road vacation enjoyable boring	0	https://kidshealth.org/en/parents/road-trip.html	426"
"42	43	trip road vacation enjoyable boring	0	https://www.postcardsandpassports.com/how-to-beat-family-vacation-boredom/	427"
"42	43	trip road vacation enjoyable boring	0	https://twisttravelmag.com/things-to-do-on-a-road-trip/	428"
"42	43	trip road vacation enjoyable boring	0	https://guidetour.in/tired-of-boring-road-trips-here-are-7-ways-to-enjoy-the-drive/	429"
"43	44	internet phone service web determine	0	https://www.fcc.gov/general/voice-over-internet-protocol-voip	430"
"43	44	internet phone service web determine	0	https://www.allconnect.com/blog/what-is-internet-phone-service	431"
"43	44	internet phone service web determine	0	https://wpforms.com/best-business-voip-and-internet-phone-systems/	432"
"43	44	internet phone service web determine	0	https://www.pcmag.com/picks/finally-ditch-that-landline-the-best-voip-home-phone-services	433"
"43	44	internet phone service web determine	0	https://www.forbes.com/advisor/business/software/best-voip-service/	434"
"43	44	internet phone service web determine	0	https://getvoip.com/speed-test-tool/	435"
"43	44	internet phone service web determine	0	https://www.magicjack.com/	436"
"43	44	internet phone service web determine	0	https://www.g2.com/categories/voip	437"
"43	44	internet phone service web determine	0	https://broadbandnow.com/	438"
"43	44	internet phone service web determine	0	https://www.nextiva.com/products/voip-phone-service.html	439"
"44	45	exploration article space spending argument	0	https://ysjournal.com/magazine/should-more-money-be-spent-on-space-exploration-rather-than-to-solve-humanitarian-problems-on-earth/	440"
"44	45	exploration article space spending argument	0	https://www.planetary.org/articles/space-exploration-is-always-worthwhile	441"
"44	45	exploration article space spending argument	0	https://www.econ.iastate.edu/ask-an-economist/should-we-be-spending-money-space-exploration	442"
"44	45	exploration article space spending argument	0	https://debatewise.org/137-space-exploration-is-a-waste-of-money/	443"
"44	45	exploration article space spending argument	0	https://debatewise.org/137-space-exploration-is-a-waste-of-money/#yes1	444"
"44	45	exploration article space spending argument	0	https://debatewise.org/137-space-exploration-is-a-waste-of-money/#yes8	445"
"44	45	exploration article space spending argument	0	https://debatewise.org/137-space-exploration-is-a-waste-of-money/#yes9	446"
"44	45	exploration article space spending argument	0	https://debatewise.org/137-space-exploration-is-a-waste-of-money/#yes10	447"
"44	45	exploration article space spending argument	0	https://time.com/5953877/spend-more-on-space-travel/	448"
"44	45	exploration article space spending argument	0	https://en.unesco.org/courier/marzo-1970/space-effort-waste-money	449"
"45	46	minority target employees policy women	0	https://corporate.target.com/sustainability-ESG/diversity-equity-inclusion/team-members-guests/women	450"
"45	46	minority target employees policy women	0	https://corporate.target.com/sustainability-ESG/diversity-equity-inclusion	451"
"45	46	minority target employees policy women	0	https://corporate.target.com/article/2016/04/target-stands-inclusivity	452"
"45	46	minority target employees policy women	0	https://corporate.target.com/sustainability-ESG/diversity-equity-inclusion/workforce-diversity	453"
"45	46	minority target employees policy women	0	https://corporate.target.com/sustainability-ESG/diversity-equity-inclusion/team-members-guests	454"
"45	46	minority target employees policy women	0	https://corporate.target.com/sustainability-ESG/social/human-rights/supply-chain-policies	455"
"45	46	minority target employees policy women	0	https://corporate.target.com/press/releases/2020/09/Target-Releases-Workforce-Diversity-Report-Plans-t	456"
"45	46	minority target employees policy women	0	https://corporate.target.com/sustainability-ESG/social/human-rights	457"
"45	46	minority target employees policy women	0	https://corporate.target.com/about/products-services/suppliers/supplier-diversity	458"
"45	46	minority target employees policy women	0	https://www.bloomberg.com/news/articles/2022-09-30/target-joins-list-of-boards-with-majority-women-and-minorities	459"
"46	47	swahili recipes dishes traditional ingredients	0	https://cookpad.com/us/search/swahili	460"
"46	47	swahili recipes dishes traditional ingredients	0	https://www.pinterest.com/dkarama/swahili-recipes/	461"
"46	47	swahili recipes dishes traditional ingredients	0	https://africageographic.com/stories/six-swahili-food-dishes-wont-want-miss/	462"
"46	47	swahili recipes dishes traditional ingredients	0	https://swahilifood.com/	463"
"46	47	swahili recipes dishes traditional ingredients	0	https://swahilifood.com/about-me/	464"
"46	47	swahili recipes dishes traditional ingredients	0	https://swahilifood.com/category/easy-recipes/	465"
"46	47	swahili recipes dishes traditional ingredients	0	https://swahilifood.com/category/drinks/	466"
"46	47	swahili recipes dishes traditional ingredients	0	https://swahilifood.com/category/snacks/	467"
"46	47	swahili recipes dishes traditional ingredients	0	https://mayuris-jikoni.com/tag/swahili-cuisine/	468"
"46	47	swahili recipes dishes traditional ingredients	0	https://ling-app.com/sw/swahili-food/	469"
"47	48	evaluations evaluate promoted manager employee	0	https://www.indeed.com/career-advice/career-development/how-to-write-an-employee-evaluation	470"
"47	48	evaluations evaluate promoted manager employee	0	https://www.indeed.com/career-advice/career-development/evaluating-employees	471"
"47	48	evaluations evaluate promoted manager employee	0	https://smallbusiness.chron.com/evaluate-employee-promotion-21936.html	472"
"47	48	evaluations evaluate promoted manager employee	0	https://home.workstory.team/post/how-to-evaluate-if-an-employee-is-ready-for-a-promotion	473"
"47	48	evaluations evaluate promoted manager employee	0	https://www.businessnewsdaily.com/15967-how-to-evaluate-employee-performance-.html	474"
"47	48	evaluations evaluate promoted manager employee	0	https://www.businessnewsdaily.com/15967-how-to-evaluate-employee-performance-.html#what-is-a-performance-evaluation	475"
"47	48	evaluations evaluate promoted manager employee	0	https://www.businessnewsdaily.com/15967-how-to-evaluate-employee-performance-.html#10-factors-to-use-in-evaluating-employee-performance	476"
"47	48	evaluations evaluate promoted manager employee	0	https://research.com/careers/employee-evaluation-comments	477"
"47	48	evaluations evaluate promoted manager employee	0	https://www.qualtrics.com/experience-management/employee/performance-appraisal/	478"
"47	48	evaluations evaluate promoted manager employee	0	https://evgmedia.com/evaluating-employees-promotion/	479"
"48	49	hydroelectricity hydroelectric turbines turbine kwh	0	https://www.energy.gov/energysaver/microhydropower-systems	480"
"48	49	hydroelectricity hydroelectric turbines turbine kwh	0	https://www.energy.gov/eere/water/types-hydropower-plants	481"
