,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth,state
276,2,14,1,151922.0644997978,1,7,21,0,1,31,7,3,0,0,0,1,0,1,3,0,0.7719930774517437,-0.009406565725879869,0.665461031957244,1.11407497829294,0.43437564956762587,0.6939297511188647,0.6871973664663803,0.9791754920473884,0.6650746962249005,0.41127361624830516,0.7754072326973716,1.0054966043507976,0,0.3913114233977646,1.1908258946762373,-0.2603140483345512,0.8781178493236287,0.9820494653984736,-0.06109961935896088,1,0,8,2
277,4,63,0,13803.561396079684,0,6,97,2,0,22,0,115,0,0,0,1,1,2,1,1,1.0284318771325078,0.8309564975572848,0.8767937489685862,0.3085906445241625,0.686638846892674,0.8291760843377898,0.6512816532519036,0.9811679715276844,0.8826472785598801,0.7002703699814521,0.9774494282618977,0.7894660952096147,1,1.8251618372384364,3.020276452080612,0.13384345476343745,0.44129113781832663,1.002770887153746,1.0346408718649442,0,0,7,1
278,13,5,0,68666.86483945833,1,4,32,2,0,37,4,119,0,0,1,2,4,0,2,1,0.7522627080518506,0.455062839583341,0.701045261626518,0.3615938874169156,0.664202722351422,0.892832668373286,1.015635618439536,0.05800283849028475,0.9862433837340241,0.4041628876112611,0.9885027944416114,0.838538630092055,0,-0.2650569823926082,2.4853998332044425,0.010073224314555734,-0.027604890561497463,0.021593387009291892,0.4517968433389568,0,0,7,0
279,1,16,0,163655.239378504,1,1,12,1,1,17,0,-31,0,0,0,4,0,0,1,0,0.9369472938046823,0.5131088108388113,0.5937127184704577,0.7370920276623388,0.611279594202864,0.4051202228719247,0.6344094226361237,0.9724851044900713,1.0101885442066645,1.0224665563426247,0.9781008127008429,0.7884677262230615,0,1.8916641439719608,1.6240058453380986,-0.032792432299499075,-0.020165643340763206,0.9710234216108083,0.987702276094269,0,0,29,0
280,1,0,0,123140.53024292158,1,0,15,0,0,64,4,138,0,0,0,3,0,0,0,0,0.498146769120523,0.9268964547754216,0.8394903392283901,0.9072057849538401,0.9345087230374013,0.6442481680845557,0.6345554898765443,0.9906581802780731,1.0095489792034669,0.4419114995594361,0.9935233458604229,0.9389762676158013,1,3.010169940467561,2.0868907673965182,0.10900761354681476,0.017580700848896492,0.9878290665426717,-0.04332170368948098,0,0,27,0
281,3,4,0,62018.99689231494,0,0,14,2,1,27,4,-11,1,0,0,6,0,0,0,0,1.0292844754584616,0.863853275596733,0.4412800087484649,0.6642616260287832,0.8412720143719798,0.9810959858179502,0.6501831367364641,0.7820944516161715,0.9912588975641375,1.0304591374099155,0.7944476236924055,0.9255285485673136,0,2.986648432402646,1.8750170386762859,0.24396887213482527,0.16516693325353074,0.9611887629938081,1.003747963088358,1,0,-1,1
282,2,6,1,487545.35367452784,1,3,179,2,1,60,0,-12,0,0,0,4,1,0,1,1,0.5987045914186906,0.13028281733878389,0.8160587488630556,0.4771817358157388,0.781875778663697,0.919513370220329,0.988905849109743,0.7737494134963279,1.020852935865316,0.6825638461680046,0.8093447172017585,0.4147569200372968,0,2.9771473145422713,0.10969591463310059,-0.24359828146992207,0.7207916225011191,0.9694249151413562,0.0770656315593816,0,0,0,1
283,2,3,0,132870.65334060177,0,0,67,1,1,71,1,-1,1,0,0,0,0,2,0,1,1.049223257584589,0.863540648528854,1.0323908457867046,0.15706776450494483,0.6858726251243559,0.7403444151122123,0.9802454474141372,0.7756410359288352,1.022151056700438,0.6837378115018604,0.9782176004116087,0.9222286521757947,0,1.6319376877089575,-0.01084948215169656,-0.03534045728631996,0.7830153686578478,0.9885553681767222,0.39337661026987825,1,0,-3,0
284,4,12,0,51842.487265884956,0,3,12,0,0,27,0,0,0,0,1,1,0,1,0,0,0.9672087105169777,0.36592557106020507,0.8894456873975769,0.7455529490770668,0.4649957161189907,0.8129728468259331,0.6749736382687881,0.9929457682180579,0.2823592174466204,1.0306248011341819,0.9950710173892098,0.810969239865424,0,2.801327029845419,1.4495496709582307,-0.09310613429205133,-0.03830339391340356,0.48896794590173415,0.9530857801567405,0,0,0,0
285,1,10,0,142566.4393734005,1,7,20,4,0,-3,0,1,0,0,0,0,0,1,1,2,0.3687194261123422,0.4021194298165564,0.7950764127877802,0.43944595524471636,1.1556984039436873,0.9505571133050646,0.6649367861653818,0.7756282591665992,0.7268504607984347,0.6481558817220315,0.9811760481143975,0.7757736998323521,0,2.8998487227897485,0.11145251511433968,0.9734498459392963,-0.03999579717235271,0.986552762631106,1.0418362312650535,2,1,4,0
286,1,7,0,804773.4277711639,1,1,70,1,1,18,4,-4,0,0,0,1,1,1,0,0,0.515303675774892,-0.10696576327944626,0.42413794888538353,0.41016680597040706,0.994320010718412,1.0069313251457568,0.9795888563288093,0.8082599104011191,0.9956640186899083,0.6793422664400249,0.7693723055660893,0.8037284055462546,0,3.126383890725454,1.1616844713765844,0.9266422542159196,-0.03541428683398592,0.9859717297718433,0.9928889800101447,1,0,0,0
287,1,1,0,107357.45839008866,0,3,102,5,0,24,2,226,1,0,0,1,1,2,1,1,0.6822288543979105,0.7917424018055695,0.880394739784638,0.4928889476146205,1.1346171348360894,0.8546001202869069,0.6606652257842935,1.0197896984082087,0.9910939717711056,1.0207434997508265,0.7693169650268211,0.6589417905070285,2,3.0568804831051164,2.137789800022488,0.9342559325129277,0.3521605493703954,0.9641863208348516,-0.10266525746670092,0,0,-2,0
288,6,5,0,25062.31897646957,1,2,47,6,0,3,2,2,0,0,0,1,0,0,0,0,0.40279811937987625,0.45632514057347784,0.8464596686435345,0.1979151837142544,0.577709401155046,0.8288181234994203,1.0167607390467697,0.8072547437486146,0.9117874356565341,0.693286264690824,0.7840678851291539,0.81093926499048,1,1.7294064366525488,1.9228295809723701,0.9394645581782037,-0.04164230020356746,0.5766333165012544,1.03144393513055,1,0,27,1
289,4,8,1,79275.57513721078,0,1,13,0,1,14,2,-3,0,0,0,1,11,2,0,0,0.8938652617368767,0.7482455063164538,0.574877223838531,1.0140193222179121,0.766009852268922,0.9929793485616829,0.9923594894240063,0.9924340326084872,0.0038976355143295824,0.5685600474121209,0.7777180206843111,0.8125832063096263,2,2.4631805771728037,2.106048455678547,-0.08003577957728325,0.6466690865087021,0.3114331166038446,0.9506123584399071,0,1,1,0
290,11,8,0,17171.40840777604,1,1,-10,0,0,7,0,-3,0,0,0,0,0,2,0,0,0.9673301202407045,0.571424834332842,1.0277014066260812,0.3649443322050454,0.8936979164416164,0.14691231772529667,0.997082628742838,0.8089663304540514,0.8729300292866097,0.4779539821085018,0.9910520550430655,0.8044761520252403,0,1.8547732734840334,1.9733792360939897,0.9798888511068379,0.6996347911137805,0.984041684072641,-0.0615396663501693,2,1,1,1
291,8,5,0,92317.5596863224,0,1,116,2,1,14,1,34,0,0,0,2,1,0,2,0,-0.003754728501109611,0.31699500373415657,1.0211041814231545,0.8614272786175294,0.5931027307736105,0.9790171084638708,0.9826282430434803,0.9876457444853529,0.6489472031428111,1.007987938426591,1.0146757257866295,1.0146702573560595,0,2.432591273498384,0.21304791609049514,0.9004532866345728,0.05729472117432571,1.0007281635491558,0.9890633580193747,4,0,-1,0
292,5,7,0,-33980.48986188583,3,0,92,0,1,8,1,158,0,0,0,0,0,2,0,0,0.007157943532878325,0.2793101160732191,-0.042611667057062624,0.20148252578098555,0.6284442888801292,0.520895093875285,0.9933173798822432,0.7946159547121806,0.9750989355407601,0.6456463728478614,1.006276424343107,0.88128326772168,0,0.23775887794628292,0.3631613591139843,1.0146727649597092,-0.02906460721078822,0.9768645687575063,0.8700506683858827,0,0,0,0
293,2,11,0,38556.2991031431,0,6,70,4,1,14,0,-9,0,0,0,3,1,3,0,3,0.17179858499408554,0.39026164498060806,0.7718772237859626,0.18102454942798252,0.17821048959141195,0.7363967135727131,0.6432847604396172,0.779570201819173,0.8968726770061693,1.012997924860234,0.9750323277009613,0.8771226538693917,0,2.063989329158591,1.098157476364837,-0.1227007260523249,0.9060126060166223,1.016784006664198,1.011145978036578,0,1,0,1
294,3,4,0,203188.92787004786,0,1,79,1,0,13,3,14,0,0,0,3,0,2,0,2,0.04036936164007404,0.7193651217092306,0.3915216342295664,0.7026872193080967,1.0955828353438561,0.900331122472355,0.6329874060282561,0.9976391985679121,0.7613933881673223,1.0013373591672146,0.9803647033912682,0.9017346285999922,0,2.9357575241795297,2.105104305967425,0.20190060418541875,0.7436644744641167,0.6198275456449966,0.961537817425713,0,0,3,3
295,11,11,0,14890.648262445655,7,16,11,1,0,44,1,40,1,0,0,12,0,2,0,3,0.3963645681692564,0.7848514944987462,0.8638094930153828,1.0778855887350203,0.7864476196051671,0.8434623308693454,0.618605950179796,0.9815606489863979,0.8665323889568631,1.017460381713234,0.8228998237175741,0.7852583450536109,0,1.8817654849618326,1.0897883474048133,0.9442242425719405,0.0038178849961083253,0.0531720038925996,-0.030271101999716967,0,0,-1,2
296,1,1,1,62600.73014546643,0,2,16,0,0,23,1,-3,0,0,0,2,0,0,3,0,0.4921045370723808,0.3524608225035377,0.5719463447314628,0.4934812583967402,0.19780597749656587,0.9079490659314642,0.999930421728223,0.9763497050397956,0.8718611385187862,1.0165638995822117,0.9892453697487875,0.6470103046071307,1,2.2564307857153643,0.12496207328852113,-0.14393370169390873,0.8033088467398075,0.9709467537281624,0.9866308791553274,3,0,5,0
297,2,27,0,111935.18636688469,1,1,-36,0,0,38,2,0,0,0,0,6,0,0,3,3,0.5709450800457287,0.7675259782406887,0.9372424593886518,0.5268367669921503,0.8049429250881448,0.9970442302823176,0.9936837196560155,1.0044701669589793,0.9699836339770563,0.7144958141766683,1.0039729405054176,1.0343797806286938,0,2.8067052529795,3.0556978941139166,-0.08232954650937951,0.020699515185697,0.1274406024437438,1.0197891457135546,2,0,5,0
298,3,10,0,68365.25236512709,0,2,70,5,1,6,1,-11,0,0,0,0,1,0,0,0,0.6143386078485414,0.8720318267013081,0.7515616163524024,0.901935572110984,0.4870325813804397,0.6817861182647931,1.003720653079698,0.9887078072938705,0.8802977712036043,0.9924806838512615,0.78523794003634,0.8079735881816313,3,0.7472910793334175,0.17488110438916832,0.03792734630072675,0.015267383711470291,0.9750850966661697,0.9853135272540634,1,0,1,2
299,2,20,0,74069.21098958518,1,0,48,1,0,1,3,8,1,0,0,1,0,1,1,0,0.6923473552634913,0.9139101620756457,0.559851882671143,0.8792173567419433,1.0484437320650544,1.0094879823643328,0.9981898535756977,1.0309946653646427,1.0121013790587494,0.6982723300435644,0.6797826205422496,0.6618764434116782,0,-0.1530223998943977,0.2878514105804554,0.22667285730143097,0.0028634641839489316,0.985874555665595,0.6817461619673285,1,0,-2,2
300,3,3,0,28563.27996008531,1,2,265,4,0,28,1,6,0,0,0,1,1,0,0,8,0.06447847335249562,0.7435720958516095,0.8774873271186469,0.42027473563553364,1.0163496660699027,0.9649075819161379,0.9946776251303083,0.9925563315629483,0.9871574153265336,0.9925973156028136,0.8157841067298771,0.533236551498646,0,2.1429645293580957,1.5701769921999476,0.13918913538404112,-0.03775700533324339,1.027897977335424,0.6567246471949877,2,0,6,0
301,3,8,0,117288.61771692248,0,1,40,0,1,2,1,124,0,0,1,3,1,0,1,0,0.9640414063577074,0.44894843512221566,0.8763691867021697,0.19193709694492755,0.9465480163288783,0.7408735273653831,0.9985480147250267,-0.35947652577707667,1.008264827067584,0.9911961915759161,0.5259801106566748,0.9854009875509832,0,1.9179856877319748,0.21424544372648158,-0.04925792372655699,0.32508387962118623,-0.1661112437111965,0.9914554836077163,1,0,0,0
302,0,12,0,91094.23858372984,0,5,81,0,1,45,0,225,0,0,0,1,0,2,7,0,0.7965438926026076,0.7434728724604773,0.8186345797740624,0.5642111591853304,0.8362669779681589,0.6250656873146687,0.9881856187965455,0.7680345837405774,0.7598929148001576,1.0212447964653024,1.011401612592604,1.037001361819377,2,2.863814676053904,2.9319305946631897,0.3816990793963554,0.041610175729180965,0.5358134277833693,0.9574390810585204,3,0,-1,0
303,3,11,0,219432.4904498696,0,2,13,2,0,21,3,226,0,0,0,1,0,0,2,0,-0.04908760898885395,0.8094384320877335,0.6896736738866296,0.8256648743918625,0.9865393988089441,0.9055920919838012,0.9848298551338216,0.582275775986353,0.7634646067181603,0.990427540775491,0.9667926045194163,0.6892517487707468,0,2.4252812109257227,0.04953637031279016,0.6279674506964725,0.00446980217363801,-0.0697841385702656,0.7680497614041942,0,1,2,0
304,5,1,1,53683.11698670521,0,1,87,1,6,36,1,38,0,0,0,1,0,0,0,0,0.8048660581518169,1.0002853622127437,0.788475128843401,0.766180250394787,0.7151170463297849,0.8300048476374832,0.9880680217258221,1.0148943498669876,0.30607608159498906,0.3694710343625569,0.7956573855630188,0.7648393729654698,0,2.839474774340668,2.1668838201086738,0.0847049848977525,-0.056132619575111634,0.6739124795692641,0.809888569821679,1,0,9,0
305,5,6,0,42221.477076837065,1,2,17,0,1,15,0,28,0,0,0,6,1,1,1,0,0.026576829323626483,0.8481580466012678,0.8810588902472958,0.6988406758994333,0.855203684114139,0.8816415619765123,0.6669752380743916,0.7934554093212226,0.9782547826663985,0.9793716393209726,1.031146336870174,1.016645639943666,0,2.0726180605658344,2.981468252456641,0.8988031068670649,0.24436404714369472,0.0920585672272435,0.9663640796815064,1,1,0,0
306,12,7,0,228355.50678985202,1,10,62,3,1,13,1,90,1,0,0,1,2,3,0,0,0.5428548790691942,0.34464757796754175,0.7632373728685561,-0.11878683527972157,0.6858401077921261,0.9407872974228955,0.6677799059040784,0.999082015283191,0.9838751178912754,0.25492833848316976,0.8001069976822172,-0.34459020252632255,0,1.9476616302169547,2.2012061900132447,-0.1873605383540638,0.03922833050551365,0.9702142709904024,0.4351862765649106,1,0,18,2
307,5,5,0,429570.06471780327,1,2,6,2,1,3,3,35,0,0,0,0,0,1,3,0,0.16616849054767127,0.49259636413679303,0.9106390863784759,0.5187838154703632,0.43178487322215237,0.3616452331813592,0.6401445783159482,0.9813782932414856,0.7035088061643145,0.3275083588262704,0.9864842913806285,0.47710124393171854,1,1.0294423906824122,3.2193715848615163,0.018328185443782063,0.4876888999024956,-0.12067576743596628,0.541177791579075,0,0,0,0
308,0,3,0,161784.27618275024,0,3,10,2,0,82,1,45,0,0,0,1,2,0,2,1,0.5192171692356579,0.5283400824672266,0.9618280788921924,0.9214023177401747,0.797051570292084,0.8828371208924696,0.9920145330111536,0.9765408597607598,1.0068236597474414,1.0025120571345911,0.6435869751735414,0.7482729965347612,2,0.8027549896530604,1.4914743577201464,-0.034405599018911326,0.029254294269373416,1.0000589634634365,0.45245402209387703,2,0,2,0
309,1,7,0,13576.03244568966,0,1,247,1,0,58,4,0,0,0,0,1,0,2,2,3,0.3667097888282822,0.6181574299006648,0.7037064059733569,0.566324970562554,1.1356326181868184,0.7772169100021349,0.6401817790448622,0.9823190864458738,0.9649672022747801,0.40378091955462564,0.9956878247543864,0.932432894162818,1,2.8373137127630534,-0.015373132145211724,1.0707264682266502,1.0646171935076505,1.0163337576108398,0.7192518280870582,0,0,1,2
310,5,8,1,21272.04931626092,1,2,27,2,1,3,2,7,0,1,0,0,3,1,0,0,0.5618658937742872,0.6732733315512942,0.901043319323482,0.63494016104485,0.17325157997901802,0.9016182790139489,0.6587467606792681,0.9964604918448893,1.0038381349395469,0.42530657712864794,-0.30080436589362813,0.9341049904276233,1,3.024164198192992,-0.26905257410865296,0.25109091849455023,0.008933465477489376,0.38150258210639815,0.7117017088328539,2,1,3,0
311,3,11,0,193824.9349336841,1,1,24,4,0,6,0,51,0,0,0,4,0,0,0,1,0.21910687287954014,0.4575118002259271,0.907204323213374,0.0927832733768289,0.5428319041835141,0.8436387508462676,0.29981523072272326,0.995647317058194,0.889553953147613,1.0009603677067593,0.5597604262900149,0.5592125815478458,0,3.0976933909824433,2.7892910074395774,-0.06081270436434438,0.5251025047084322,0.9553236832231262,1.034328914840312,0,0,0,0
312,3,6,0,-14900.666580297664,1,2,10,1,1,25,0,58,0,0,0,0,0,0,0,0,0.43785045536020295,0.5956034210365407,0.6252113971912946,0.705111845650935,0.8111838067097766,-0.201470272501696,0.6104825314598937,0.7684358713872225,0.9853662240324784,0.6616811775495394,0.7668755971496409,0.6417765180785058,0,-0.05920761432941382,0.34346202411861637,-0.21430757879112008,0.6495266433040664,0.9663951622228106,0.4742075275573868,0,0,0,0
313,2,2,0,175790.31084096956,2,0,60,2,1,65,0,2,1,0,0,0,4,0,0,0,0.11916156803330877,0.5964348008812707,0.9102676377854944,0.4549745784302599,0.9949900109888108,0.7944026141488317,0.6966405109253568,0.7650199474952802,0.9602565722975982,0.671055133316561,1.0089183829039443,0.9056450152125793,0,3.0986171435388363,0.05014119044565127,0.8897552615451053,0.03129595899175161,0.9893512455332866,0.9927249439444004,0,0,9,0
314,2,4,0,137394.47389292804,0,1,128,3,0,15,0,9,0,0,0,6,1,1,3,2,0.5867104285956797,0.7235028206168314,0.7930963195662993,0.3386565292537166,0.9037573063388711,1.000560172343391,0.629595291229224,0.7634570711808494,0.866510162988326,1.0031566575106718,0.8043618397673827,1.026479656738133,1,2.3714478060926543,-0.23613724494054772,-0.026389732301886848,0.839928106294912,1.0217024739649931,1.0002202528130482,0,0,25,1
315,4,1,0,74945.8948199572,0,1,85,3,0,19,1,-28,0,0,0,2,3,2,1,0,0.69990034289531,1.0061045446463381,0.822585414964766,0.4877073678538761,0.9283063561614763,0.8661166077791341,0.9932334408942921,0.9887329822011566,0.9965999061068576,0.7006836804319292,0.9704022185562734,0.8038179063295653,2,2.897688152158247,2.9103656891893435,-0.05774904344743567,0.5672336558282641,0.9680812526873155,1.010037629026597,2,1,0,0
316,1,0,0,153135.30503129205,1,1,17,1,0,18,13,119,0,0,0,1,0,1,0,2,0.15713665002748242,0.9314897539419327,0.9023684771601221,0.17784177514612354,0.9209752571120023,0.2947290093493898,0.6437482161180901,0.7894774649294809,0.8901011134687243,0.7070989764845814,0.7901689687463077,0.9487663376125055,0,0.8356079957486959,0.7108181078149239,0.956639083946365,0.7673753839048956,0.8901354010165227,-0.1030232843198782,0,0,1,1
317,1,1,0,200337.65357005002,1,2,45,5,0,22,0,-12,0,0,0,1,1,2,0,0,-0.1989388431187714,0.7975509562778488,0.51458936732771,0.2116186615772595,0.9088753835851949,0.9278616846361563,0.6481041738897463,0.8148076316202365,1.0205123435646446,0.6786860637537265,0.9948212710489518,0.9741078912916642,2,3.020795226113084,3.1855929805439076,-0.17283260973837078,0.09618207675266571,0.9654984011038924,0.9906526586813379,0,0,0,0
318,1,6,0,43032.55165767587,0,0,22,1,1,14,3,0,1,0,0,2,0,0,0,1,0.4867314435858053,0.6128596904308743,0.9437108655646178,0.6870264246085598,0.671045796240931,0.8114833494331957,0.9815088874362108,0.9978174153558157,1.0141243129451551,0.986451789844809,0.9721422402981453,0.9005075407580849,0,3.233275033294968,2.7226316744189982,0.012586748088776023,0.9689627537350878,0.2633827768697269,0.9677436551110823,5,0,1,1
319,0,7,0,107746.4383864971,1,5,5,0,1,15,0,-4,1,0,0,3,0,1,1,0,-0.30722798929407785,1.04751472933584,0.8132591233668047,0.4097028978757134,0.7935689653813488,0.8171136018634898,0.6641753792162798,0.8030651271127719,0.8085896453087116,1.0098163969234681,0.9734449089290735,0.9844068021890406,1,2.7786425401769113,3.2552722905605296,0.9065126134750825,0.015629032374050257,-0.10369406538934242,0.4933208291126396,1,0,4,0
320,11,6,0,39566.72750760966,0,2,74,3,0,33,3,37,0,0,0,0,0,1,0,3,0.8642646368879676,1.0454384225298525,0.9135637187975887,0.9381068870387853,0.8913069223814583,0.9136327575957134,1.019334135802173,-0.3585352897282216,0.7064160541841691,0.9971034470937175,0.03985147544405215,0.5651673507466858,2,2.9175322772513494,1.924887776558653,0.963583560237447,-0.026694081423625875,1.0219988886567264,0.7557837217759683,1,0,11,0
321,1,7,0,51937.70892562942,1,0,86,5,0,-1,0,4,0,0,0,3,1,1,2,0,0.16375164600227304,0.610713016023,1.0180681715630413,0.8522266025040757,1.0478133317895524,0.8799452134406921,0.9899869966267887,0.7864860369274957,0.903569419898061,0.7017570292210696,0.9900700425764564,0.8232493592725172,1,2.848926602043423,1.4169394457491553,1.0481861447231495,-0.0011345127072197566,0.9787164102016412,1.0458119827267809,0,0,-1,1
322,1,7,0,215628.65043108715,0,1,202,2,0,9,0,-27,0,0,0,1,2,1,2,1,1.010816727648941,0.965995127396697,0.710228274257482,0.7667533375914511,0.5576914230235827,0.6381565093382209,0.9913023338238303,0.7652317101652877,0.9802222107833992,0.6692172991689069,0.3648069918238198,0.7505580344016566,0,-0.2122242771379624,1.9965082664494256,1.0059475171616625,1.0085193924233824,1.0001404815568289,0.1023632245967944,0,0,2,0
323,1,12,0,136580.17458893542,1,4,66,0,1,45,0,2,1,0,0,3,2,0,1,0,0.5829210304791137,0.07437680236306515,-0.27149992406849954,0.24268381922398813,0.5418237078099153,0.8001133812030307,0.6621052442116633,0.49397929202593616,0.40225901946619663,0.9837709646242384,0.9788884896581121,0.8910696351314855,0,2.835533009606099,-0.15315139604923306,0.9699429182789147,0.02165644806964531,0.6054932835283654,-0.02049693046007638,0,0,0,0
324,1,5,0,136203.57758044975,0,2,192,3,0,16,1,127,0,0,0,1,1,1,0,2,0.5871307192396253,1.00445864733002,0.7973569334933478,0.07601902875112448,1.1372213748452649,0.22099128917456468,0.6457717230787595,0.9923458592254947,0.8955856333367282,0.9814892293184656,0.9680371326217441,1.0111366407653937,0,1.9711536408996357,3.090903483007202,0.07632503628018761,0.1486009565229971,1.0234057022290368,0.9947118392304161,1,0,0,1
325,1,6,0,207845.53656869225,1,1,34,1,0,7,3,65,0,0,0,1,1,1,1,0,0.964506173556455,0.9721970514801391,0.8949119592100475,0.32721303921174144,0.9386716321224396,0.6369511141334306,0.6481549954602838,0.7956410507839385,1.003977606889518,0.6673732726317515,0.9801963697763774,0.812273998621235,1,1.3341262300092485,1.9196364603387333,0.18996846848833615,0.08825127359440604,-0.11182462919378339,0.5966539404436356,0,0,12,0
326,3,8,0,45736.89258826678,0,5,14,1,0,57,3,-17,0,0,0,2,0,0,0,0,0.13615277923666014,0.6733606526785181,0.7919500244040699,0.5556147688646831,0.7054926150020813,0.8275682324604647,0.686695173329621,-0.3046396007708262,0.7544911856441373,1.0241989504360556,0.7707681263159503,0.9757691074508088,0,3.026041041496582,1.0246293967411597,0.9528959828136255,0.05942194657665227,-0.1052218665480096,0.9614491904521346,0,0,3,0
327,1,10,0,42522.05796477095,0,3,77,0,1,20,0,91,1,0,0,2,0,0,0,0,0.5693029979454024,0.8971123218345891,0.5584885933010878,0.16604237730864305,0.5669489870216295,0.7991254042533449,0.9830072567871668,0.9957867708757457,1.1033974816656462,0.6978125199614583,0.7796750281238516,0.7705813210865576,0,1.8580271213442812,0.42978472946457325,-0.020615241627016723,-0.025947907598424063,0.5275933486399673,0.8237495035932733,1,1,18,1
328,3,5,0,547629.8371613389,0,2,92,2,1,0,1,114,0,0,0,2,1,0,0,0,0.4840992046930233,0.770022791030195,0.8717802720757335,0.6252590072020541,1.0040260731408144,0.9346567634373976,0.664575531341965,0.9885306270415257,0.6790049069749423,1.0116919395579338,0.9900844009217343,0.7077318419223391,0,2.079693099572084,2.13388141906247,0.2054012709921919,-0.021823731849649534,0.9603048394881148,0.9806702155701922,0,0,0,0
329,2,3,0,196800.9537246221,1,4,88,2,0,11,1,3,0,0,0,2,0,1,2,0,0.29888742021138465,0.7425308684628319,0.8663734880086941,0.9578358604524739,1.0389374618411817,1.0119977574406749,1.0136620962087428,0.9784465991778375,0.7990355166997213,0.558742249122455,0.8674865769980266,0.8251242716494654,1,1.8659577357081594,0.46496312853860333,-0.02607004104340449,-0.04982090059397969,1.0321615888750477,0.9695329333310414,0,0,2,0
330,2,2,0,75715.18469030096,0,13,82,0,1,23,0,-24,0,0,0,0,0,1,0,0,0.4497603867016994,0.2386889444226849,0.9303471456424227,0.7122758862758077,0.24908939657815737,0.8369593610070778,0.9756588065432875,0.7745562854682744,0.9963854890225405,0.712821679774413,1.0235125144552744,1.0227728055857788,0,1.7702660889316795,0.08418888514704366,0.0609506236362396,-0.010762131650454528,1.0041793397993835,-0.05605772157825223,0,0,23,0
331,2,1,0,138122.31414487775,0,0,63,2,0,-1,3,11,0,0,0,1,0,0,0,0,0.2777332510156508,0.680720739289668,0.7611790872846678,0.2351062183721695,1.0101646329076563,0.7299996806094802,0.7463952302616527,0.8137559017401352,0.7781029057956956,1.0208914608129618,1.031942454892584,0.9909830017608563,2,1.9984822902878367,2.11606499460315,0.10880846659375787,0.7347622853764556,1.020862885777747,0.956486055475211,0,0,2,0
332,4,5,0,73239.8819374613,0,3,26,2,1,50,0,305,0,0,0,0,4,0,0,0,0.7198549571538582,0.9506691490739166,0.9536807851111694,0.3350625126384391,0.9770420943858954,0.7056170864234267,0.9748533258619113,0.797439810798463,0.856630792189866,0.6848970969117351,0.3152789441260751,0.8546771128097634,0,2.225895582818733,2.059243239273213,0.3228041925607186,0.3710782107614165,1.0054565949366774,0.9594230542258375,2,0,-1,0
333,3,3,0,91852.6290258057,1,6,127,2,1,0,1,50,0,0,0,0,0,0,2,0,0.06961387715286754,0.5236566207837883,0.9480556487770051,0.3214970763446247,0.7494092247074917,0.9720279729259088,0.6425403876623403,0.8030130453304808,0.6604568227262202,1.0237867988648006,0.7857223229632773,1.0170668296738765,0,2.492853706093868,3.007744664813526,0.42723809459368456,0.1611774869297285,0.9716898842308013,0.4358544054538331,0,1,4,0
334,4,14,0,119106.62402211392,1,9,66,4,0,43,1,0,1,0,0,2,1,2,4,2,0.2610169634727446,0.9982445702991787,0.5968740020820448,0.7059806701823526,0.6885899969376925,0.9555961778827107,1.0149054398995436,0.7999914909301359,0.8590858701191421,1.0008883567655316,0.989998647773849,0.8871338098691769,0,-0.27729461937431765,1.2164530313094482,0.9469247138328011,0.03858161832734626,0.7982395091512151,0.6715640898851116,1,1,4,0
335,1,0,0,627374.7877731471,1,5,118,5,1,12,2,5,1,0,0,2,0,1,2,2,0.8121657237161997,0.7912031608429011,0.7243995613406703,0.5783181283469976,0.01897743469368815,-0.030710411972821584,0.6631440533159217,0.824492743057111,0.8808272253271484,1.0142922294574939,1.027222280625955,0.7481530256225096,1,2.711910376270118,2.195088256972629,1.00793867762866,-0.02952802096391841,1.0151641334369408,1.0219130871000344,1,0,0,2
336,1,0,0,155647.96410971196,1,4,36,2,0,24,7,144,0,0,0,4,0,3,0,0,0.9269222012726015,0.766120756148029,0.6106310605035632,0.9740198578001945,1.069256888173423,0.9685306121223063,0.6371510480580045,1.0199418761987211,0.9918552474282514,0.6715224890992879,0.9886265276412194,0.812285430805802,0,0.952707518175262,2.8468580329528654,0.969322444838541,-0.0589014309564972,0.9534489013782749,0.4923826263869512,1,0,7,0
337,1,4,0,58253.69659788183,1,4,36,1,0,32,1,2,0,0,0,1,0,0,1,0,0.10685248850866319,0.7474613042786584,0.9642456145254293,0.02040865383216718,1.1268258251113346,0.8205131035964327,0.6473317279621226,-0.0236445580938988,0.8770306857623346,0.28435555134513657,0.9865863766551927,0.874040139982537,0,-0.2721589365384789,-0.12465801500557412,-0.11314625839593506,0.45332134467134694,0.9961283544861768,1.0047578090535827,3,0,0,0
